사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,"웰츠 키튼 캣 6kg, 1개",53600,https://www.coupang.com/vp/products/7820473?itemId=34232644&vendorItemId=75518479378,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-229,Cat
Coupang,"그린벨 고양이 씨푸드 건식사료, 5kg, 생선",38000,https://www.coupang.com/vp/products/2373595888?itemId=4133784196&vendorItemId=76474816373,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-20,Cat
Coupang,"ANF 그레인 프리 고양이 사료 연어와 노란콩, 6.8kg, 생선",56850,https://www.coupang.com/vp/products/5242950823?itemId=7411864878&vendorItemId=74702920718,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-6,Cat
Coupang,"캐츠맘 전연령 고양이사료 캣츠맘 구내건강, 20kg",52500,https://www.coupang.com/vp/products/1690187108?itemId=55593526&vendorItemId=4375353471,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-227,Cat
Coupang,"어스본 홀리스틱 와일드 씨 캣치 그레인프리 고양이사료, 생선, 2kg, 1개",25100,https://www.coupang.com/vp/products/31304042?itemId=1091229238&vendorItemId=5605103823,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-665,Cat
Coupang,"씨씨펫 아보덤 인도어 헤어볼 치킨 & 청어 고양이 사료, 4.99kg, 1개",67280,https://www.coupang.com/vp/products/21527489?itemId=84077531&vendorItemId=78294261692,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-140,Cat
Coupang,"로얄캐닌 헤어 앤 스킨 고양이 사료, 곡물, 1개, 4kg",51660,https://www.coupang.com/vp/products/95540?itemId=69172324&vendorItemId=74031306661,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-781,Cat
Coupang,"캐츠랑 전연령 인도어 겸용 고양이 건식사료, 닭, 5kg",23400,https://www.coupang.com/vp/products/9689621?itemId=42801626&vendorItemId=70827141821,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-8912,Cat
Coupang,"뉴트리나 리얼 오 플러스 인도어 고양이 사료, 5.6kg, 1개",66900,https://www.coupang.com/vp/products/199837033?itemId=579678087&vendorItemId=78396517026,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-439,Cat
Coupang,"캐츠랑 키튼 고양이 사료, 닭, 20kg",86000,https://www.coupang.com/vp/products/1785268681?itemId=9551996210&vendorItemId=76836663466,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-6718,Cat
Coupang,[테리우스펫] 캐츠랑 전연령 5kg 고양이 사료,12600,https://www.coupang.com/vp/products/5728859522?itemId=9605926775&vendorItemId=76890416842,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-3,Cat
Coupang,"헤일로 고양이 인도어 캣 헬시웨이트 연어 앤 흰살 건식사료, 4.54kg, 생선",70000,https://www.coupang.com/vp/products/5613810869?itemId=9078454877&vendorItemId=78450635656,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-5,Cat
Coupang,"위스카스 포켓 오션피쉬 반려묘 건사료, 1개, 3kg",13230,https://www.coupang.com/vp/products/21266083?itemId=83128936&vendorItemId=3141607214,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/18687279863754-e7f351cf-163b-47e7-b102-05e9219759d7.jpg,4.5,-2258,Cat
Coupang,"1004 캣츠온 와인 고양이사료, 17kg, 1개",59000,https://www.coupang.com/vp/products/175631461?itemId=502268404&vendorItemId=75510112720,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6b7a/a6f2c11e6b0b458b2c052b8078a9771a8d68f56ea49c071a5c1222563659.jpg,4.5,-129,Cat
Coupang,"아보덤 치킨 어덜트 고양이 사료, 4.99kg, 1개",50390,https://www.coupang.com/vp/products/21527492?itemId=84077540&vendorItemId=3143106126,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2017/05/11/10/8/e224d525-bbe1-48f8-8657-2bfec4d337e8.jpg,4.5,-69,Cat
Coupang,"웰츠 캣 연어 고양이 사료, 2.1kg, 1개",24760,https://www.coupang.com/vp/products/22835581?itemId=88655535&vendorItemId=3152707037,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/03/21/3152707037/b9f7124a-9871-4fb6-bfb9-53a09ebf3c16.jpg,4.5,-326,Cat
Coupang,"ANF 캣 홀리스틱 헬시어덜트 고양이 사료, 2.4kg, 치킨",22400,https://www.coupang.com/vp/products/4977430636?itemId=6619281591&vendorItemId=73913168865,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/wre7qdzd/5f5882de012a473c8a282b3833575e42.jpg,4.5,-85,Cat
Coupang,"캣츠온 6개월 이상 전연령용 라이트 고양이 건식 사료, 조단백, 18kg",28600,https://www.coupang.com/vp/products/1582606302?itemId=2705433567&vendorItemId=70695738350,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2020/05/12/20/5/e155ec8a-9c8e-4143-a978-052e89eb371d.jpg,4.5,-173,Cat
Coupang,"(캔+파우치 증정) 레오나르도 치석관리 고양이 사료 컴플리트 2kg 7.5kg, 컴플리트 7.5kg (캔+파우치 증정)",94300,https://www.coupang.com/vp/products/6025703074?itemId=10970550638&vendorItemId=73940879861,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9c0a/2f693ea5c924f6b4cde343a059af0e0a520127a8f24d9e77fabaf3aefa48.jpg,4.5,-13,Cat
Coupang,"로얄캐닌 고양이 사료 2kg~10kg [H의커피 드립백 증정], 10kg, 휘트",105000,https://www.coupang.com/vp/products/1709143807?itemId=2908649572&vendorItemId=77614333704,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13f3/164e1ff6399a994a757ce3f4b2bb2731f0eafe16ebb045f0390254ffb23f.png,5,-98,Cat
Coupang,어덜트 20kg 길고양이밥 고양이사료 길고양이사료,45500,https://www.coupang.com/vp/products/4834666012?itemId=6242850725&vendorItemId=74142781081,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-68,Cat
Coupang,"네츄럴오 캣 체중조절 5.2kg, 1개",57600,https://www.coupang.com/vp/products/7129663?itemId=31551163&vendorItemId=73841442418,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1,Cat
Coupang,"콩고 고양이 사료 홀리스틱 건사료 길냥이사료 길고양이 사료 대용량 기호성좋은사료, 살몬앤튜나, 15kg",60000,https://www.coupang.com/vp/products/6055329569?itemId=11113273101&vendorItemId=78392351187,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-8,Cat
Coupang,"내추럴팩토리 전연령용 고양이 사료, 닭, 5kg",11900,https://www.coupang.com/vp/products/1694972011?itemId=2885574294&vendorItemId=70874656320,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-607,Cat
Coupang,"그랜마메이스 그레인프리 치킨 고양이사료, 2.7kg, 1개",23250,https://www.coupang.com/vp/products/150565986?itemId=434863987&vendorItemId=4074074324,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-154,Cat
Coupang,"로얄캐닌 인도어 27 고양이 사료, 1개, 4kg",55500,https://www.coupang.com/vp/products/5562741894?itemId=8829129416&vendorItemId=70436424739,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-25,Cat
Coupang,"웰츠 전연령용 올라이프 캣 건식 사료, 닭, 6kg",49080,https://www.coupang.com/vp/products/7820469?itemId=34232646&vendorItemId=3050679913,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-829,Cat
Coupang,"내추럴발란스 오리지날 울트라 WBH 닭고기 & 연어 포뮬라 전연령 캣 사료, 닭, 6kg",59520,https://www.coupang.com/vp/products/46115681?itemId=8227141979&vendorItemId=75515176469,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-1148,Cat
Coupang,"네츄럴코어 생후 3개월 C3 베네 3012 고양이 건식 사료, 닭, 9kg",42000,https://www.coupang.com/vp/products/1297259050?itemId=2310184357&vendorItemId=70306998720,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-68,Cat
Coupang,"비스트로 전연령 고양이 사료, 8kg, 2개",98800,https://www.coupang.com/vp/products/813188?itemId=6188578435&vendorItemId=77916365632,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-5519,Cat
Coupang,"로얄캐닌 마더 앤 베이비캣 34 건식사료, 10kg, 1개",100000,https://www.coupang.com/vp/products/20006155?itemId=79528253&vendorItemId=72057134556,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-264,Cat
Coupang,"아미오 그레인프리 유리너리 고양이 사료, 5.4kg, 1개",42000,https://www.coupang.com/vp/products/83837399?itemId=266122523&vendorItemId=3644842824,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-130,Cat
Coupang,"로얄캐닌 인도어, 4kg, 단품",86830,https://www.coupang.com/vp/products/5562675630?itemId=8828672213&vendorItemId=78479034134,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-2310,Cat
Coupang,"뉴트리나 비스트로 키튼 고양이 사료, 2kg, 1개",7730,https://www.coupang.com/vp/products/3235489?itemId=3173364&vendorItemId=3003609698,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-1492,Cat
Coupang,"네츄럴코어 베네 M47 반려묘 건식사료, 양, 6.4kg",47700,https://www.coupang.com/vp/products/5625189141?itemId=39400556&vendorItemId=3059221265,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-340,Cat
Coupang,"보나시보 어덜트 고양이 건식 사료, 치킨 + 엔초비 + 라이스, 5kg",31800,https://www.coupang.com/vp/products/1432470823?itemId=2474047243&vendorItemId=70467415934,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-32,Cat
Coupang,"하림펫푸드 어덜트용 더리얼 캣 그레인프리 크런치 참치 건식사료, 생선, 1.6kg",36630,https://www.coupang.com/vp/products/4389551170?itemId=5200762622&vendorItemId=77763749034,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-78,Cat
Coupang,"벨버드 캣츠맘마 인도어 전연령 고양이사료, 5kg, 1개",10230,https://www.coupang.com/vp/products/339863909?itemId=1082327294&vendorItemId=5585353626,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-69,Cat
Coupang,"로얄캐닌 헤어 앤 스킨 고양이 사료, 곡물, 1개, 10kg",102400,https://www.coupang.com/vp/products/95540?itemId=186890&vendorItemId=72057147741,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-781,Cat
Coupang,"1004 스마트 캣츠유 고양이사료, 15kg, 1개",27500,https://www.coupang.com/vp/products/175631462?itemId=502268432&vendorItemId=4282040832,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-396,Cat
Coupang,"웰츠 캣 헤어볼 케어 사료, 닭, 300g",53100,https://www.coupang.com/vp/products/46680911?itemId=165520116&vendorItemId=3391492382,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-133,Cat
Coupang,"로얄캐닌 10kg 고양이 사료 브랜드전 [50g 증정] 건식사료, 8kg, 라이트웨이트케어",119000,https://www.coupang.com/vp/products/4840943807?itemId=6256389976&vendorItemId=76618482218,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-19,Cat
Coupang,"뉴트리나 리얼 오 플러스 키튼 고양이 사료, 5.6kg, 1개",44000,https://www.coupang.com/vp/products/199837681?itemId=579683141&vendorItemId=4518548976,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-151,Cat
Coupang,"ANF 캣 홀리스틱 헬시키튼 18p, 5.4kg, 치킨 + 과일 + 야채 + 생선",32600,https://www.coupang.com/vp/products/5063499742?itemId=6840528414&vendorItemId=74133149214,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-12,Cat
Coupang,"로얄캐닌 고양이 사료 2kg~10kg [H의커피 드립백 증정], 4kg, 키튼",51930,https://www.coupang.com/vp/products/1709143807?itemId=2908649571&vendorItemId=75263278182,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-98,Cat
Coupang,"로얄캐닌 고양이 오랄 케어 사료, 8kg, 1개",94680,https://www.coupang.com/vp/products/73742322?itemId=245177335&vendorItemId=70441033589,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-66,Cat
Coupang,"하림펫푸드 전연령 밥이보약 고양이사료, 걱정없는 헤어볼, 10.2kg",139000,https://www.coupang.com/vp/products/1349593999?itemId=9903679527&vendorItemId=77187000059,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-2508,Cat
Coupang,"치킨수프 전연령용 그레인프리 고양이 건식 사료, 닭, 5.44kg",56110,https://www.coupang.com/vp/products/1254873837?itemId=2255057990&vendorItemId=70252396552,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-62,Cat
Coupang,고양이사료 길고양이 길냥이사료대용량 캣츠온20kg,34100,https://www.coupang.com/vp/products/5658751506?itemId=9281899077&vendorItemId=76567461240,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5d34/aa4797d3ef66c12fe19bdfb3e65cb311a181004eef0aad1e4f6b84b3bd97.jpg,5,-12,Cat
Coupang,"1004 캣츠온 와인 고양이사료, 17kg, 1개",59000,https://www.coupang.com/vp/products/175631461?itemId=502268404&vendorItemId=75510112720,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/6b7a/a6f2c11e6b0b458b2c052b8078a9771a8d68f56ea49c071a5c1222563659.jpg,4.5,-129,Cat
Coupang,"팜스코 캣츠온 고양이사료, 10kg, 1개",22000,https://www.coupang.com/vp/products/175631472?itemId=502268525&vendorItemId=4282041033,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/product/image/vendoritem/2019/07/03/4282041033/932cbcfe-a7c6-4b56-8705-d3ef97e17c5a.jpg,4.5,-3780,Cat
Coupang,"(캔+파우치 증정) 레오나르도 치석관리 고양이 사료 컴플리트 2kg 7.5kg, 컴플리트 7.5kg (캔+파우치 증정)",94300,https://www.coupang.com/vp/products/6025703074?itemId=10970550638&vendorItemId=73940879861,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9c0a/2f693ea5c924f6b4cde343a059af0e0a520127a8f24d9e77fabaf3aefa48.jpg,4.5,-13,Cat
Coupang,"뉴트리나 리얼 오 플러스 키튼 고양이 사료, 5.6kg, 1개",44000,https://www.coupang.com/vp/products/199837681?itemId=579683141&vendorItemId=4518548976,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/2019/03/13/23/8/fb534ada-b281-4a3a-bd46-15b92f518bc2.jpg,4.5,-151,Cat
Coupang,"네츄럴오 캣 체중조절 5.2kg, 1개",57600,https://www.coupang.com/vp/products/7129663?itemId=31551163&vendorItemId=73841442418,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/9671/fa5b0ca5f424ef446c38238a2487948a9cbe635f18e5906289a4f271da26.jpg,5,-1,Cat
Coupang,"나우 프레쉬 키튼 고양이, 2kg, 칠면조",39000,https://www.coupang.com/vp/products/5464664310?itemId=8373676929&vendorItemId=75661395148,//thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/rs_quotation_api/zie4mqx9/ef5fdcb0991443449ed303855f13fac2.jpg,5,-9,Cat
Coupang,"로얄캐닌 고양이 사료 2kg~10kg [H의커피 드립백 증정], 10kg, 휘트",105000,https://www.coupang.com/vp/products/1709143807?itemId=2908649572&vendorItemId=77614333704,//thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/13f3/164e1ff6399a994a757ce3f4b2bb2731f0eafe16ebb045f0390254ffb23f.png,5,-98,Cat
Coupang,"이볼브 그레인프리 고양이 사료 치킨, 닭, 1.36kg",19000,https://www.coupang.com/vp/products/1923476083?itemId=3265701522&vendorItemId=71252740730,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-83,Cat
Coupang,"아보덤 치킨 어덜트 고양이 사료, 4.99kg, 1개",50390,https://www.coupang.com/vp/products/21527492?itemId=84077540&vendorItemId=3143106126,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-69,Cat
Coupang,"사조 옵티원 캣 오리해바라기씨 건식사료, 2.4kg, 1개",63900,https://www.coupang.com/vp/products/90652209?itemId=282643860&vendorItemId=78392232378,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-442,Cat
Coupang,"웰츠 연어 고양이 사료, 6kg, 1개",65500,https://www.coupang.com/vp/products/22835581?itemId=88655537&vendorItemId=76177128114,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-326,Cat
Coupang,어덜트 20kg 길고양이밥 고양이사료 길고양이사료,45500,https://www.coupang.com/vp/products/4834666012?itemId=6242850725&vendorItemId=74142781081,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-68,Cat
Coupang,"ANF 캣 식스프리 6free 네추럴 키튼 어덜트 웨이트케어 2kg 6kg 고양이사료, 웨이트케어 6kg",45790,https://www.coupang.com/vp/products/5038087294?itemId=6774043894&vendorItemId=78429838534,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-26,Cat
Coupang,"로얄캐닌 캣 라이트 웨이트 케어 고양이 사료, 1.5kg",23900,https://www.coupang.com/vp/products/101380790?itemId=309077306&vendorItemId=78390652353,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-43,Cat
Coupang,"로얄캐닌 10kg 고양이 사료 브랜드전 [50g 증정] 건식사료, 8kg, 라이트웨이트케어",119000,https://www.coupang.com/vp/products/4840943807?itemId=6256389976&vendorItemId=76618482218,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-19,Cat
Coupang,"네이처스버라이어티 생식본능 오리지날 치킨 고양이사료, 2.2kg, 1개",38080,https://www.coupang.com/vp/products/26806631?itemId=103715721&vendorItemId=3197549021,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-402,Cat
Coupang,"콩고 고양이 사료 홀리스틱 건사료 길냥이사료 길고양이 사료 대용량 기호성좋은사료, 살몬앤튜나, 15kg",60000,https://www.coupang.com/vp/products/6055329569?itemId=11113273101&vendorItemId=78392351187,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-8,Cat
Coupang,"아이디얼레시피 어덜트용 그레인프리 웨잇매니지 고양이 건식사료, 오리, 6kg",42000,https://www.coupang.com/vp/products/1608747008?itemId=2747575137&vendorItemId=71490473927,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-18,Cat
Coupang,"로얄캐닌 키튼 건식사료, 2kg, 2개",59900,https://www.coupang.com/vp/products/2510143?itemId=840349302&vendorItemId=75170830753,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-148,Cat
Coupang,오리젠 피트앤트림 캣 5.4kg 고양이 사료,66350,https://www.coupang.com/vp/products/1562873793?itemId=2672117011&vendorItemId=77247395265,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-8,Cat
Coupang,"로얄캐닌 헤어 앤 스킨 고양이 사료, 곡물, 1개, 2kg",26390,https://www.coupang.com/vp/products/95540?itemId=186803&vendorItemId=70575179165,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-781,Cat
Coupang,"퓨리나 캣차우 컴플리트 3kg_2팩_고양이 사료_리뉴얼, 3kg, 2개",43000,https://www.coupang.com/vp/products/9138429?itemId=40164668&vendorItemId=70101896874,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,-70,Cat
Coupang,"브레이버리 어덜트 캣 건식 사료, 치킨, 7kg",70200,https://www.coupang.com/vp/products/1334576269?itemId=2360111854&vendorItemId=70356503979,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5,-20,Cat
