사이트,상품이름,가격,상품URL,이미지URL,평판점수,평판숫자,종류
Coupang,"[캐니소스] 그랑크뤼 RAW Diet 저온건조 생식 강아지사료 서프앤터프, 10kg, 닭고기와 오리",199000,https://www.coupang.com/vp/products/6048819097?itemId=11080494228&vendorItemId=78359912065,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3a6a/a6af3d2058c55d0c45a31476abc51a9bc0466d0ce248f5cdf86dcd10c78e.png,평점 없음,평점 수 없음,Dog
Coupang,"[캐니소스] 그랑크뤼 RAW Diet 저온건조 생식 강아지사료 서프앤터프, 10kg, 서프앤터프(돼지고기+청어)",199000,https://www.coupang.com/vp/products/6048819097?itemId=11080494224&vendorItemId=78359912051,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"[캐니소스] 그랑크뤼 RAW Diet 저온건조 생식 강아지사료 서프앤터프, 10kg, 서프앤터프(돼지고기+청어)",199000,https://www.coupang.com/vp/products/6048819097?itemId=11080494224&vendorItemId=78359912051,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/5767/c96f0ebe17668cd0640cc088dc7d23c5f48b4c6214d37f8314ef1253080e.png,평점 없음,평점 수 없음,Dog
Coupang,"[캐니소스] 그랑크뤼 RAW Diet 저온건조 생식 강아지사료 서프앤터프, 10kg, 칠면조",199000,https://www.coupang.com/vp/products/6048819097?itemId=11080494222&vendorItemId=78359912038,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"[코스트코] 건강백서 애견사료 말티즈 300g x 15팩 / 612562, 단품, 단품",43900,https://www.coupang.com/vp/products/6078176173?itemId=11253608291&vendorItemId=73822438218,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"[큰꿈] 강아지사료 로얄캐닌 독 미니 인도어 시니어 1.5kg_207532941EA, 본상품선택",34510,https://www.coupang.com/vp/products/6070638044?itemId=11206737911&vendorItemId=78022730161,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,[테리우스펫] 건강백서 말티즈 6kg 대용량 강아지 사료,35940,https://www.coupang.com/vp/products/5716833595?itemId=9549804923&vendorItemId=76834518309,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(3),Dog
Coupang,[테리우스펫] 건강백서 푸들 6kg 대용량 강아지 사료 뉴트리나,34110,https://www.coupang.com/vp/products/5838230683?itemId=10124009489&vendorItemId=77406769177,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(3),Dog
Coupang,[테리우스펫] 로얄캐닌 미니 스타터 2kg (1kg x2개) 강아지 사료,28620,https://www.coupang.com/vp/products/5850765939?itemId=10179766950&vendorItemId=77462535977,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(2),Dog
Coupang,[테리우스펫] 로얄캐닌 미니 스타터 2kg (1kg x2개) 강아지 사료,28620,https://www.coupang.com/vp/products/5850765939?itemId=10179766950&vendorItemId=77462535977,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/7c8a/49900aabc3749538b951581b1ce5986a9a30445689dce15786f9686751bf.jpg,4.5,(2),Dog
Coupang,"[해외직구 모아]애완 동물 에어 애완동물 가방 고양이 강아지 캔넬 케이지 휴대용 케이지, 오렌지 옐로우, 상자 3 40?猫狗",74700,https://www.coupang.com/vp/products/6077316194?itemId=11247810275&vendorItemId=78524911455,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"fghjkl 프로베스트애견사료퍼피15kg rtyuiop[7416, 쿠팡 본상품선택",112090,https://www.coupang.com/vp/products/6070887918?itemId=11208261800&vendorItemId=78485840529,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"go LID 그레인프리 칠면조 레시피 애견사료, 2kg, 3개",60800,https://www.coupang.com/vp/products/56458194?itemId=450693789&vendorItemId=4116329196,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(478),Dog
Coupang,"go 전연령 LID 그레인프리 센서티브 연어 레시피 건식사료, 2kg, 1개",26600,https://www.coupang.com/vp/products/56458180?itemId=450693762&vendorItemId=4116329142,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(1669),Dog
Coupang,"go 전연령 LID 레시피 강아지 사료 3p, 오리, 2kg",76000,https://www.coupang.com/vp/products/1335476817?itemId=2361201787&vendorItemId=70357570228,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(4),Dog
Coupang,"go 전연령 LID 레시피 강아지 사료, 오리, 2kg",31000,https://www.coupang.com/vp/products/1335476760?itemId=2361201718&vendorItemId=70357570185,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(116),Dog
Coupang,"moda 프로베스트 퍼피 15kg 애견사료 강아지 사료 반려견사료 애견건식사료 전연령사료 건식사료 Ql#, 본상품선택",62790,https://www.coupang.com/vp/products/5834102946?itemId=10103601638&vendorItemId=78533220358,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"가성비 강아지사료 ANF 6Free 플러스 양고기+쌀 5.6kg SB+ 5599EA, 본상품선택",62910,https://www.coupang.com/vp/products/5892578558?itemId=10365320866&vendorItemId=77647434457,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"가성비 강아지사료 뉴트리나 건강백서 요크셔 테리어 2kgX1EA SB+ 4231EA, 본상품선택",36780,https://www.coupang.com/vp/products/5915010736?itemId=10467172992&vendorItemId=77748942407,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"가수분해 사료 2kg 6kg+100g 피부병 아토피 알러지 비숑 말티즈 토이푸들 눈물 자국 2개월 3개월 성견 노견 새끼강아지, FC-ONE사료2kg, 연어&청어2kg",20900,https://www.coupang.com/vp/products/4671546046?itemId=5841849931&vendorItemId=73140152768,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(46),Dog
Coupang,"강아지 곤충사료 밀웜 알러지 가수분해 기호성좋은 다이어트 체중조절 인섹트 노령견 사료, 리얼 인섹트사료1.2KG(샘플증정)",28000,https://www.coupang.com/vp/products/6031037375?itemId=10997466656&vendorItemId=78277158671,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,1.0,(1),Dog
Coupang,"강아지 사료 개사료, 본상품선택",34330,https://www.coupang.com/vp/products/6075646225?itemId=11237121020&vendorItemId=78514386519,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지 사료 내추럴홀릭 슬림 닭가슴살 6kg(S 10mm) SWL+4753EA, 본상품선택",60910,https://www.coupang.com/vp/products/6073752379?itemId=11225261272&vendorItemId=78502644582,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,강아지 사료 내추럴홀릭 양고기 6kg(S 10mm),64930,https://www.coupang.com/vp/products/6070038497?itemId=11202212508&vendorItemId=78479904287,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,강아지 사료 내추럴홀릭 위장 소고기보리 6kg(S10mm),64930,https://www.coupang.com/vp/products/6070038874?itemId=11202214250&vendorItemId=78479905961,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지 사료 연어 현미 2.72kg 윤기나는 피모 키블, 쿠팡 본상품선택",33310,https://www.coupang.com/vp/products/6053670882?itemId=11103371840&vendorItemId=78518591354,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 내추럴발란스 울트라 그레인프리 닭고기 3kg(작은알) 애견사료 Jireh*00ea, 행복한 일상을 전달합니다. 본상품선택",47790,https://www.coupang.com/vp/products/6072074666?itemId=11215066208&vendorItemId=78492578553,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3717/5a4158c83948807a88e7fac09c3d33bf005c7a47b50093354d9960f39488.jpg,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 도그피아 20kg 닭고기와 쌀 7602173EA, 본상품선택",95080,https://www.coupang.com/vp/products/6072774127?itemId=11219261251&vendorItemId=78496733145,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 램스피아 20kg 양고기와 쌀 7602174EA, 본상품선택",95240,https://www.coupang.com/vp/products/6072774142?itemId=11219261290&vendorItemId=78496733245,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,강아지사료 애견사료 추천 가수분해 기호성좋은 말티즈 포메라니안 푸들 시츄 비숑프리제 소형견 원스사료 1.2kg (전연령),17900,https://www.coupang.com/vp/products/5444401059?itemId=8286211866&vendorItemId=75574125003,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(67),Dog
Coupang,강아지사료 애견사료 추천 가수분해 기호성좋은 말티즈 포메라니안 푸들 시츄 비숑프리제 소형견 원스사료 1.2kg (전연령),17900,https://www.coupang.com/vp/products/5444401059?itemId=8286211866&vendorItemId=75574125003,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/128f/3aaffeaa4f234fbad7df32ea34e606dc3aa4f090efb84eaac3ed46b23f6b.jpg,4.5,(67),Dog
Coupang,"강아지사료 위시본 독 연어 오리 양고기 소고기 1.81kg 5.4kg [강아지수제비누+랜덤간식증], 5.4kg 소고기",62000,https://www.coupang.com/vp/products/6070235045?itemId=11203462006&vendorItemId=78481137754,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 위시본 독 연어 오리 양고기 소고기 1.81kg 5.4kg [강아지수제비누+랜덤간식증], 5.4kg 양고기",62000,https://www.coupang.com/vp/products/6070235045?itemId=11203462005&vendorItemId=78481137751,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 위시본 독 연어 오리 양고기 소고기 1.81kg 5.4kg [강아지수제비누+랜덤간식증], 5.4kg 연어",62000,https://www.coupang.com/vp/products/6070235045?itemId=11203462001&vendorItemId=78481137738,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,"강아지사료 위시본 독 연어 오리 양고기 소고기 1.81kg 5.4kg [강아지수제비누+랜덤간식증], 5.4kg 오리",62000,https://www.coupang.com/vp/products/6070235045?itemId=11203462003&vendorItemId=78481137744,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,평점 없음,평점 수 없음,Dog
Coupang,개고모네<최근제조>로얄캐닌 독 하이포 알러제닉 2KG/2kgx2개 피부질환 식이알러지,81000,https://www.coupang.com/vp/products/5073107027?itemId=6868693740&vendorItemId=76993636667,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(26),Dog
Coupang,"개사료 네츄럴코어 베네M50 유기농 강아지사료 10Kg-S /daydm/, 베네 M50 10Kg",51420,https://www.coupang.com/vp/products/109930020?itemId=331981263&vendorItemId=70733783769,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(35),Dog
Coupang,"개사료 네츄럴코어 베네M50 유기농 강아지사료 10Kg-S /daydm/, 베네 M50 10Kg",51420,https://www.coupang.com/vp/products/109930020?itemId=331981263&vendorItemId=70733783769,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(35),Dog
Coupang,"건강백서 강아지사료 4kg 6kg 7.2kg 10.2kg /건강한 관절 피부 체중 장 6세 말티즈 푸들 포메라니안 시츄 건강백서 순, 01사은품 (몽땅13종SET), 14 건강백서 요크셔테리어 10kg (2kgX5개)",74000,https://www.coupang.com/vp/products/5729949980?itemId=9611971342&vendorItemId=76896424103,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(35),Dog
Coupang,건강백서 건강한 관절 10.2kg+쿠키펫3종세트,54000,https://www.coupang.com/vp/products/6063616155?itemId=11161657770&vendorItemId=76837648758,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1c15/b9c46c3d1b90ff0c6553a874dc946168a99769b65fd31572839a050a6848.jpg,5.0,(23),Dog
Coupang,건강백서 건강한 관절 6kg +닥터브러쉬 유산균껌 10봉 /강아지사료,38000,https://www.coupang.com/vp/products/5972471078?itemId=10731490961&vendorItemId=78012097537,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(2),Dog
Coupang,건강백서 건강한 관절 6kg +닥터브러쉬 유산균껌 10봉 /강아지사료,38000,https://www.coupang.com/vp/products/5972471078?itemId=10731490961&vendorItemId=78012097537,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(2),Dog
Coupang,건강백서 건강한 피부 6kg +닥터브러쉬 유산균껌 10봉 /강아지사료,38000,https://www.coupang.com/vp/products/5972420760?itemId=10731274291&vendorItemId=78011879919,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"건강백서 건강한6세이상 6kg, 1개",38000,https://www.coupang.com/vp/products/8923552?itemId=39120478&vendorItemId=77233507233,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(19),Dog
Coupang,"건강백서 건강한6세이상 6kg, 1개",38000,https://www.coupang.com/vp/products/8923552?itemId=39120478&vendorItemId=77233507233,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(19),Dog
Coupang,건강백서 말티즈 10.2kg+쿠키펫3종세트 /강아지사료,58000,https://www.coupang.com/vp/products/6063615904?itemId=11161656345&vendorItemId=76838206807,//thumbnail9.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/21cf/a3469e52404e9532da81c1ef04fdf097d0f1150b5cf2fd643d3574d970d6.jpg,5.0,(5),Dog
Coupang,건강백서 말티즈 10.2kg+쿠키펫3종세트 /강아지사료,58000,https://www.coupang.com/vp/products/6063615904?itemId=11161656345&vendorItemId=76838206807,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(5),Dog
Coupang,건강백서 순 건강한 관절 7.2kg +쿠키펫3종세트 /강아지사료,37900,https://www.coupang.com/vp/products/6063615646?itemId=11161654647&vendorItemId=76838748200,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.0,(4),Dog
Coupang,건강백서 순 말티즈 7.2kg,37980,https://www.coupang.com/vp/products/5041604110?itemId=6785596470&vendorItemId=78108254503,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/1c4b/12c445a881ca01c1261e65719e6ce169b0d87843afd2344bdaf20bef62d1.jpg,4.5,(120),Dog
Coupang,건강백서 순 말티즈 7.2kg,37980,https://www.coupang.com/vp/products/5041604110?itemId=6785596470&vendorItemId=78108254503,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(120),Dog
Coupang,건강백서 순 말티즈 7.2kg,37980,https://www.coupang.com/vp/products/5041604110?itemId=6785596470&vendorItemId=78108254503,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(120),Dog
Coupang,건강백서 순 말티즈 7.2kg+쿠키펫3종세트 /강아지사료,38900,https://www.coupang.com/vp/products/6063615527?itemId=11161653963&vendorItemId=76838846147,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(20),Dog
Coupang,건강백서 순 말티즈 7.2kg+쿠키펫3종세트 /강아지사료,38900,https://www.coupang.com/vp/products/6063615527?itemId=11161653963&vendorItemId=76838846147,//thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3810/9858b19efc9f27370d1728ad11577b23cbf6e13692ed9fc43cac8133f529.jpg,5.0,(20),Dog
Coupang,건강백서 순 푸들 7.2kg+쿠키펫3종세트 /강아지사료,38900,https://www.coupang.com/vp/products/6063615366?itemId=11161653307&vendorItemId=76838892242,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(13),Dog
Coupang,건강백서 순 피부 7.2kg/신제품출시/무료배송,33120,https://www.coupang.com/vp/products/5041787961?itemId=6786105327&vendorItemId=74078843800,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(4),Dog
Coupang,"건강백서 어덜트 곡물 건강한 체중 반려견 사료, 1개, 3.9kg",27940,https://www.coupang.com/vp/products/109613?itemId=209055019&vendorItemId=3495482590,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(2454),Dog
Coupang,"건강백서 전연령 생선 건강한 관절 애견사료, 10.2kg, 단품",54000,https://www.coupang.com/vp/products/392378?itemId=48888002&vendorItemId=73195056778,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6287),Dog
Coupang,"건강백서 전연령 생선 건강한 관절 애견사료, 10.2kg, 단품",54000,https://www.coupang.com/vp/products/392378?itemId=48888002&vendorItemId=73195056778,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6287),Dog
Coupang,"건강백서 전연령 생선 건강한 관절 애견사료, 2kg, 4개",60000,https://www.coupang.com/vp/products/392378?itemId=2164327151&vendorItemId=74403074427,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6287),Dog
Coupang,"건강백서 전연령 생선 건강한 관절 애견사료, 2kg, 4개",60000,https://www.coupang.com/vp/products/392378?itemId=2164327151&vendorItemId=74403074427,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6287),Dog
Coupang,"건강백서 전연령 생선 건강한 관절 애견사료, 3.9kg, 1개",22330,https://www.coupang.com/vp/products/392378?itemId=205429278&vendorItemId=3487290584,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(6287),Dog
Coupang,"건강백서 전연령 생선 건강한 피부 애견사료, 3.9kg, 1개",29120,https://www.coupang.com/vp/products/392082?itemId=205429274&vendorItemId=3487290583,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(4469),Dog
Coupang,"건강백서 전연령 생선 건강한 피부 애견사료., 10.2kg, 1개",54000,https://www.coupang.com/vp/products/392082?itemId=1010077&vendorItemId=73199200540,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(4469),Dog
Coupang,"건강백서 전연령 생선 말티즈 기능성사료, 3.9kg, 1개",28910,https://www.coupang.com/vp/products/1380963?itemId=224423400&vendorItemId=3545228233,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,4.5,(10496),Dog
Coupang,건강백서 포메라니언 6kg(300g씩 20ea소포장) 대용량 신제품출시 강아지사료 견종별사료 반려견,40000,https://www.coupang.com/vp/products/5674235813?itemId=9352412376&vendorItemId=76637636896,//img1a.coupangcdn.com/image/coupang/search/blank1x1.gif,5.0,(7),Dog
Coupang,건강백서 포메라니언 6kg(300g씩 20ea소포장) 대용량 신제품출시 강아지사료 견종별사료 반려견,40000,https://www.coupang.com/vp/products/5674235813?itemId=9352412376&vendorItemId=76637636896,//thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/vendor_inventory/3db2/87cf108f67d8a28a32359aafe4be38011b97b1825fc1a6ced60e904e4edc.jpg,5.0,(7),Dog
